customer_id,age,gender,employment_status,annual_income,education_level,credit_history_length,num_previous_loans,num_defaults,avg_payment_delay_days,current_credit_score,loan_amount,loan_term_months,loan_purpose,collateral_present,identity_verified_on_chain,transaction_consistency_score,fraud_alert_flag,on_chain_credit_history,default_flag
CUST07967,29,M,student,49753,Master,2,3,1,9,608,24690,60,Car Loan,No,1,0.78,0,5,0
CUST07968,24,M,employed,52905,High School,8,2,1,14,627,24042,24,Education,Yes,1,0.5,0,3,0
CUST07969,27,M,employed,44447,Bachelor,4,2,1,8,572,94097,12,Crypto-Backed,No,1,0.51,0,6,1
CUST07970,43,M,employed,42940,Bachelor,0,2,0,14,611,11127,12,Crypto-Backed,No,1,0.42,0,4,0
CUST07971,22,F,self-employed,65397,Bachelor,10,6,1,9,658,94343,48,Personal,No,1,0.62,0,5,0
CUST07972,69,M,employed,61099,Bachelor,7,1,1,7,671,85210,24,Business,No,1,0.99,0,7,0
CUST07973,44,M,employed,54158,Diploma,20,1,0,4,617,82822,24,Education,No,1,0.84,0,3,0
CUST07974,60,M,self-employed,57338,Bachelor,4,0,0,14,669,15288,48,Education,Yes,1,0.33,0,2,0
CUST07975,51,F,self-employed,45242,Bachelor,1,3,0,8,667,17284,60,Car Loan,No,1,0.52,0,5,0
CUST07976,67,F,unemployed,47174,Diploma,8,3,1,8,793,96133,36,Mortgage,No,0,0.46,0,10,0
CUST07977,51,F,unemployed,28405,PhD,5,1,1,15,731,56139,36,Car Loan,No,0,0.49,0,9,1
CUST07978,67,M,retired,45693,Bachelor,10,6,2,11,420,29438,36,Education,No,1,0.7,0,8,1
CUST07979,60,F,employed,30312,Master,9,4,2,7,600,68806,48,Business,Yes,1,0.45,0,4,0
CUST07980,68,F,employed,58607,High School,11,3,1,9,665,71931,24,Personal,Yes,1,0.39,0,1,1
CUST07981,63,M,retired,49374,Bachelor,2,3,1,9,620,95912,36,Mortgage,No,1,0.66,1,5,0
CUST07982,54,F,self-employed,33580,Bachelor,6,4,0,10,831,93431,24,Crypto-Backed,No,1,0.82,0,3,0
CUST07983,44,M,unemployed,50530,Diploma,17,4,0,15,708,6656,60,Education,Yes,1,0.83,0,8,0
CUST07984,69,M,employed,56828,High School,22,5,0,14,503,4935,36,Business,No,1,0.8,0,5,0
CUST07985,46,F,employed,26927,Diploma,11,1,0,12,583,61964,48,Education,No,1,0.57,0,7,0
CUST07986,36,M,employed,36144,Diploma,10,2,1,6,624,12502,36,Mortgage,Yes,1,0.99,0,4,1
CUST07987,67,M,employed,25420,High School,1,6,0,9,736,62729,48,Business,No,1,0.83,0,2,0
CUST07988,33,M,employed,39404,Bachelor,20,6,0,8,704,25904,48,Mortgage,No,0,0.37,0,6,0
CUST07989,35,M,employed,60020,Diploma,9,0,0,9,628,84871,36,Crypto-Backed,Yes,1,0.83,0,6,0
CUST07990,47,M,self-employed,40009,Master,12,1,0,10,651,96117,12,Crypto-Backed,Yes,1,0.95,0,7,0
CUST07991,24,M,employed,48710,Bachelor,12,4,0,7,658,48465,24,Business,Yes,0,0.86,0,8,0
CUST07992,36,F,employed,31814,Diploma,14,4,0,15,632,22123,36,Business,No,1,0.71,0,4,0
CUST07993,50,M,employed,52750,Diploma,24,4,0,17,692,80123,48,Education,No,1,0.51,0,5,0
CUST07994,64,M,employed,39051,Master,12,3,1,5,649,47062,36,Personal,Yes,0,0.7,0,6,0
CUST07995,50,M,employed,51441,Master,8,3,0,14,682,40522,48,Education,No,1,0.92,0,5,0
CUST07996,56,M,employed,53017,Diploma,5,0,2,9,654,11772,48,Personal,No,1,0.79,1,1,0
CUST07997,23,F,employed,24181,Bachelor,2,5,0,15,607,80473,36,Personal,No,1,0.78,0,7,0
CUST07998,42,F,unemployed,29746,PhD,19,2,2,7,527,89185,60,Business,Yes,1,0.48,0,3,1
CUST07999,69,M,employed,33820,PhD,19,3,1,10,742,83675,48,Personal,No,1,0.68,0,5,0
CUST08000,42,F,unemployed,66629,High School,8,3,1,10,755,21437,12,Crypto-Backed,Yes,1,0.75,1,7,1
CUST08001,69,M,student,60365,Bachelor,3,3,1,12,650,2073,24,Car Loan,Yes,1,0.3,0,3,0
CUST08002,32,M,self-employed,41502,Bachelor,19,1,1,16,639,30215,24,Personal,Yes,1,0.32,0,4,0
CUST08003,41,M,employed,81099,High School,4,4,0,5,549,23147,36,Education,Yes,1,0.78,0,5,0
CUST08004,24,M,employed,20335,Master,21,0,2,9,629,7820,48,Education,Yes,0,0.39,0,2,0
CUST08005,51,F,self-employed,36464,Bachelor,23,3,1,8,710,26854,12,Business,No,1,0.42,0,3,0
CUST08006,64,F,retired,57627,Bachelor,11,1,1,15,699,86609,36,Crypto-Backed,Yes,1,0.85,0,2,0
CUST08007,51,M,retired,40662,Diploma,16,3,0,4,551,30328,60,Car Loan,No,0,0.57,0,4,1
CUST08008,43,M,employed,27272,Diploma,4,1,1,11,772,56911,48,Crypto-Backed,No,1,0.62,0,2,1
CUST08009,40,F,self-employed,45966,High School,24,4,1,6,585,74352,48,Mortgage,No,1,0.43,0,2,1
CUST08010,35,F,student,80138,Master,3,4,0,12,621,63158,36,Mortgage,No,1,0.92,0,2,0
CUST08011,43,M,unemployed,27463,Diploma,7,3,3,12,738,71068,60,Mortgage,Yes,1,0.91,0,4,0
CUST08012,48,F,employed,29022,High School,8,5,0,12,695,37287,12,Business,Yes,0,0.7,0,6,0
CUST08013,36,M,employed,23865,High School,16,0,0,9,628,31363,36,Business,No,1,0.74,0,6,0
CUST08014,57,F,employed,33704,Diploma,23,2,1,11,584,4541,60,Mortgage,No,1,0.49,0,6,1
CUST08015,41,F,employed,56241,Bachelor,7,3,0,11,766,51077,48,Crypto-Backed,Yes,0,0.99,0,7,0
CUST08016,35,F,unemployed,63514,Bachelor,4,7,0,12,608,89265,48,Education,Yes,0,0.81,0,8,0
CUST08017,37,F,retired,21018,Master,9,4,0,8,634,98522,48,Personal,Yes,1,0.93,0,9,0
CUST08018,57,M,student,49131,Bachelor,17,2,1,15,624,24659,60,Business,Yes,1,0.75,0,4,1
CUST08019,33,M,employed,51605,Diploma,22,2,0,11,671,54630,48,Education,Yes,0,0.71,0,4,0
CUST08020,39,F,unemployed,29764,Diploma,13,5,1,9,656,98465,60,Business,No,1,0.55,0,2,0
CUST08021,50,M,employed,51128,Bachelor,4,2,1,12,707,84091,48,Personal,No,1,0.92,1,6,1
CUST08022,65,F,self-employed,45638,Bachelor,14,3,0,15,714,44397,24,Mortgage,Yes,1,0.36,1,8,0
CUST08023,38,F,self-employed,56379,Bachelor,4,3,1,8,600,28831,48,Personal,No,1,0.82,0,4,0
CUST08024,34,M,employed,6603,Bachelor,21,3,0,12,571,9502,36,Personal,No,1,0.54,0,4,0
CUST08025,56,M,employed,44367,High School,11,9,0,13,718,23243,60,Business,Yes,1,0.73,0,5,0
CUST08026,56,M,employed,52213,Bachelor,9,5,0,6,589,50282,48,Crypto-Backed,No,1,0.51,0,9,1
CUST08027,40,F,employed,55702,High School,7,4,1,9,645,29774,24,Education,Yes,1,0.78,0,1,0
CUST08028,39,M,student,52094,High School,0,2,1,9,621,46539,60,Personal,Yes,1,0.82,0,6,0
CUST08029,65,M,employed,21897,Diploma,2,1,1,10,613,71237,24,Education,Yes,0,0.33,0,9,0
CUST08030,64,M,employed,61405,Bachelor,15,3,1,11,678,7748,60,Car Loan,Yes,1,0.35,0,5,0
CUST08031,27,M,employed,51183,High School,22,5,2,11,653,7459,24,Personal,No,1,0.82,0,3,0
CUST08032,64,F,student,40282,Diploma,10,0,0,10,682,16146,24,Mortgage,No,1,0.69,0,8,0
CUST08033,24,F,employed,40539,Diploma,8,3,3,7,679,10250,24,Mortgage,Yes,1,0.67,0,9,1
CUST08034,54,F,employed,66456,High School,9,4,0,13,610,36814,60,Car Loan,Yes,1,0.7,0,10,0
CUST08035,22,F,unemployed,50684,PhD,1,5,1,6,797,3047,48,Car Loan,Yes,1,0.52,0,10,1
CUST08036,25,F,employed,42334,Master,19,3,0,11,570,71974,60,Car Loan,Yes,1,0.47,0,5,0
CUST08037,30,F,employed,27253,Master,10,2,1,13,641,6921,36,Car Loan,Yes,0,0.31,0,6,1
CUST08038,52,F,unemployed,36599,Bachelor,19,3,0,12,796,34185,24,Crypto-Backed,Yes,1,0.42,0,1,0
CUST08039,62,M,employed,27212,PhD,10,3,0,5,658,58013,24,Business,Yes,1,0.84,1,4,0
CUST08040,61,F,student,13734,Bachelor,6,1,0,10,610,96432,60,Personal,No,1,0.99,0,9,0
CUST08041,33,F,self-employed,43356,Diploma,20,2,0,12,716,60856,48,Education,Yes,1,0.53,0,2,0
CUST08042,59,F,self-employed,13693,Bachelor,10,2,1,9,756,61992,48,Education,No,1,0.94,0,5,1
CUST08043,25,F,employed,30564,Bachelor,4,4,1,7,587,53260,36,Car Loan,No,1,0.32,0,5,1
CUST08044,30,M,unemployed,35360,Bachelor,22,2,0,11,706,91852,48,Crypto-Backed,Yes,1,0.93,0,6,0
CUST08045,30,F,self-employed,18104,Master,11,3,1,5,693,74532,60,Mortgage,Yes,1,0.72,0,11,0
CUST08046,58,F,employed,55280,Bachelor,17,3,0,14,629,90691,12,Personal,No,0,0.82,0,5,0
CUST08047,47,M,employed,38286,Bachelor,23,1,0,10,719,1495,60,Business,Yes,1,0.83,0,6,0
CUST08048,41,F,employed,5543,Diploma,21,4,0,8,683,83008,12,Mortgage,Yes,1,0.63,1,5,0
CUST08049,28,F,unemployed,52597,Master,4,4,0,14,644,32429,24,Education,Yes,1,0.97,0,2,0
CUST08050,21,F,student,66539,High School,14,2,1,7,695,30322,60,Crypto-Backed,Yes,1,0.34,0,8,1
CUST08051,48,F,self-employed,42700,PhD,11,2,0,17,529,90658,12,Education,No,0,0.31,0,1,0
CUST08052,69,F,self-employed,49291,Bachelor,0,5,1,10,700,66552,24,Personal,Yes,1,0.87,0,7,1
CUST08053,59,F,employed,44854,Bachelor,17,1,1,13,638,78177,12,Personal,No,0,0.46,0,3,1
CUST08054,34,F,self-employed,48561,Diploma,5,1,1,12,736,17397,48,Business,Yes,1,0.93,0,6,1
CUST08055,41,M,retired,31907,Diploma,5,4,1,16,685,18557,24,Car Loan,Yes,0,0.94,0,6,0
CUST08056,50,M,employed,28805,Bachelor,10,2,0,13,768,91777,24,Business,Yes,1,0.48,0,4,0
CUST08057,41,F,employed,24198,High School,24,2,1,10,564,46155,60,Education,Yes,1,0.43,0,5,1
CUST08058,69,M,employed,41803,Diploma,10,2,1,10,657,47325,36,Education,No,0,0.8,0,3,1
CUST08059,29,F,employed,49679,High School,15,2,0,7,610,39747,12,Business,Yes,1,0.73,0,5,0
CUST08060,37,M,self-employed,49486,Diploma,5,0,1,12,687,7241,36,Mortgage,Yes,0,0.57,0,7,0
CUST08061,25,F,student,33708,Diploma,0,3,2,12,580,28631,48,Car Loan,Yes,1,0.52,0,7,0
CUST08062,51,M,employed,37088,Bachelor,22,8,1,9,603,66342,60,Car Loan,Yes,1,0.73,0,5,0
CUST08063,60,F,employed,37028,PhD,15,3,0,10,696,80976,60,Personal,Yes,0,0.95,0,4,0
CUST08064,58,M,employed,32442,Master,2,1,1,7,610,37200,24,Car Loan,No,0,0.57,0,2,0
CUST08065,63,M,student,11088,Master,23,3,0,14,646,65375,48,Personal,Yes,1,0.57,0,2,0
CUST08066,39,F,employed,37079,Bachelor,5,4,1,18,599,36122,60,Crypto-Backed,No,1,0.33,0,4,1
CUST08067,56,F,employed,35518,Diploma,2,2,1,12,689,67377,60,Car Loan,No,0,0.84,0,4,0
CUST08068,53,M,employed,39287,Diploma,18,3,1,9,658,53556,60,Car Loan,Yes,0,0.48,0,8,1
CUST08069,33,M,employed,32010,Diploma,7,3,0,15,742,80483,24,Education,No,1,0.63,1,1,1
CUST08070,34,F,unemployed,44357,High School,21,4,0,12,718,2378,12,Car Loan,Yes,0,0.96,0,7,0
CUST08071,53,M,employed,80626,Diploma,1,6,1,11,499,93859,12,Education,No,1,0.48,0,3,1
CUST08072,49,F,self-employed,51746,Master,18,5,1,18,702,69500,24,Personal,Yes,1,0.79,1,5,1
CUST08073,63,M,self-employed,32876,Bachelor,14,6,1,9,744,18839,36,Business,Yes,0,0.56,0,7,1
CUST08074,69,M,employed,36665,PhD,21,3,0,7,581,32140,36,Mortgage,Yes,0,0.58,0,2,0
CUST08075,56,F,employed,38293,High School,13,1,1,15,752,33774,12,Business,No,1,0.78,0,6,1
CUST08076,64,F,student,41737,Bachelor,13,2,0,7,571,20060,48,Education,No,1,0.41,0,10,0
CUST08077,30,F,self-employed,39924,Bachelor,22,4,0,14,798,94303,24,Education,No,1,0.32,0,7,0
CUST08078,51,M,unemployed,33216,Bachelor,3,2,1,11,775,28225,48,Car Loan,No,1,0.55,0,4,1
CUST08079,26,M,self-employed,32441,Diploma,23,2,1,8,576,24193,12,Crypto-Backed,No,1,0.82,0,4,0
CUST08080,21,M,retired,49679,Master,18,0,1,8,607,21212,48,Education,Yes,1,0.58,1,3,0
CUST08081,27,F,employed,36062,Diploma,21,2,0,8,736,90726,36,Personal,No,1,0.38,0,5,0
CUST08082,47,M,employed,48580,Master,6,3,1,7,667,98084,36,Education,No,0,0.7,0,2,1
CUST08083,41,M,employed,36730,Diploma,15,3,1,11,693,83218,12,Crypto-Backed,Yes,1,0.32,0,6,1
CUST08084,48,F,employed,12940,Master,7,3,0,7,699,43309,24,Business,Yes,0,0.51,1,4,0
CUST08085,36,M,employed,24146,Diploma,14,1,1,11,686,46326,24,Car Loan,No,1,0.46,0,6,0
CUST08086,66,M,retired,15993,Diploma,19,0,0,11,583,3035,36,Personal,Yes,1,0.58,1,6,1
CUST08087,43,F,student,43102,Diploma,4,3,0,11,599,72593,60,Personal,No,1,0.83,0,3,1
CUST08088,40,F,employed,14512,Bachelor,21,3,1,11,570,20258,60,Mortgage,Yes,1,0.55,0,4,1
CUST08089,58,F,employed,32511,Diploma,0,2,0,12,588,58448,24,Personal,Yes,1,0.62,0,3,0
CUST08090,45,F,employed,34465,Master,11,1,2,10,723,57690,12,Crypto-Backed,No,1,0.49,0,5,1
CUST08091,48,F,student,36299,Bachelor,8,1,1,12,753,13295,12,Car Loan,Yes,1,0.75,0,3,1
CUST08092,25,F,employed,53207,Diploma,18,5,0,16,724,47720,24,Mortgage,Yes,0,0.6,0,3,0
CUST08093,41,F,self-employed,55812,Bachelor,17,4,2,11,638,84134,36,Car Loan,No,1,0.88,0,2,0
CUST08094,38,F,student,28854,Diploma,6,3,0,9,558,17182,12,Mortgage,No,1,0.87,1,6,0
CUST08095,67,F,employed,39712,High School,10,3,1,9,485,81978,24,Mortgage,Yes,1,0.3,0,3,0
CUST08096,26,M,unemployed,33678,Bachelor,10,6,0,4,687,29745,12,Mortgage,No,0,0.46,0,14,0
CUST08097,49,F,employed,46328,High School,19,6,0,12,733,86540,24,Crypto-Backed,Yes,1,0.95,0,5,0
CUST08098,39,F,unemployed,38752,Master,19,4,0,17,770,69294,12,Crypto-Backed,Yes,1,0.95,0,9,0
CUST08099,53,M,employed,46794,Diploma,14,2,0,12,699,52359,24,Car Loan,Yes,1,0.65,1,5,1
CUST08100,21,F,employed,22999,Bachelor,24,0,0,13,669,70819,48,Car Loan,Yes,1,0.72,0,6,0
CUST08101,65,M,retired,43421,Master,22,4,1,7,671,72672,24,Crypto-Backed,Yes,1,0.3,1,4,1
CUST08102,23,M,self-employed,18954,High School,24,8,1,14,625,1870,36,Mortgage,No,1,0.51,1,4,0
CUST08103,62,F,employed,28287,Bachelor,16,1,0,16,715,82418,48,Car Loan,Yes,0,0.71,0,6,0
CUST08104,41,M,employed,41518,High School,2,2,0,7,667,3423,24,Education,No,0,0.81,1,3,0
CUST08105,55,F,employed,10732,Bachelor,10,1,0,9,731,77395,24,Education,Yes,1,0.99,0,5,0
CUST08106,61,F,unemployed,7187,Bachelor,12,0,0,7,582,44596,48,Business,Yes,0,0.92,0,7,0
CUST08107,60,M,employed,22644,High School,5,7,0,6,684,42107,12,Education,Yes,1,0.64,0,3,0
CUST08108,23,M,unemployed,25914,Bachelor,13,1,0,12,563,66560,48,Mortgage,No,1,0.37,0,3,1
CUST08109,45,M,employed,27477,Bachelor,10,3,0,7,768,17756,12,Business,Yes,0,0.56,0,5,0
CUST08110,65,F,employed,32136,Bachelor,12,2,0,14,597,65754,12,Car Loan,Yes,1,0.96,0,2,0
CUST08111,58,F,unemployed,44599,Master,16,4,0,12,619,26371,48,Business,No,1,0.83,0,1,0
CUST08112,65,M,employed,69395,Bachelor,13,5,0,10,797,92462,36,Crypto-Backed,Yes,1,0.63,0,2,0
CUST08113,40,F,student,30578,Bachelor,20,2,0,15,763,40957,12,Mortgage,Yes,1,0.51,0,11,0
CUST08114,64,F,self-employed,45720,Bachelor,13,2,2,9,748,14014,24,Mortgage,No,1,0.31,0,4,0
CUST08115,65,M,employed,58679,Bachelor,3,4,0,6,606,55690,60,Personal,Yes,1,0.88,0,12,0
CUST08116,54,M,self-employed,55997,Diploma,3,2,2,14,638,39418,12,Education,Yes,1,0.4,0,5,1
CUST08117,41,M,employed,28219,Master,13,1,0,7,626,22519,60,Education,No,0,0.86,0,6,0
CUST08118,68,M,employed,53096,Diploma,13,1,0,10,634,17836,48,Business,Yes,1,0.46,0,5,0
CUST08119,43,M,employed,59359,Diploma,6,2,1,11,815,19089,12,Crypto-Backed,Yes,0,0.3,0,5,1
CUST08120,26,M,self-employed,62963,Bachelor,15,4,0,13,520,28257,36,Business,Yes,1,0.96,0,4,1
CUST08121,33,M,employed,63527,Diploma,13,4,0,10,687,91760,60,Education,Yes,1,0.84,0,5,0
CUST08122,69,M,employed,23496,High School,4,1,1,13,710,76680,60,Mortgage,Yes,0,0.6,0,3,0
CUST08123,43,M,employed,43595,High School,6,2,0,7,753,41923,60,Car Loan,Yes,1,0.76,0,2,0
CUST08124,29,M,employed,29644,Master,16,1,1,7,776,83341,60,Crypto-Backed,Yes,1,0.81,0,5,1
CUST08125,37,F,employed,20404,High School,14,6,1,8,715,10633,60,Mortgage,No,1,0.8,0,6,0
CUST08126,22,F,employed,47178,High School,24,3,0,10,645,1210,24,Car Loan,No,1,0.32,0,4,0
CUST08127,39,M,employed,43016,Bachelor,23,1,0,6,551,30255,60,Crypto-Backed,Yes,0,0.63,1,5,0
CUST08128,39,F,employed,42563,PhD,6,1,1,19,688,52740,60,Crypto-Backed,Yes,1,0.58,0,1,1
CUST08129,27,F,employed,32877,Bachelor,9,0,1,7,596,34477,48,Personal,No,0,0.61,0,3,1
CUST08130,62,F,unemployed,76736,Master,17,3,0,8,748,16844,24,Business,No,1,0.42,0,5,0
CUST08131,62,F,self-employed,62633,Master,10,3,1,11,787,14417,24,Personal,No,1,0.38,1,4,1
CUST08132,40,F,employed,33721,Bachelor,21,1,0,19,711,8421,24,Mortgage,Yes,1,0.52,0,6,1
CUST08133,29,F,student,39646,Diploma,13,2,1,17,735,38881,36,Business,Yes,1,0.98,0,5,1
CUST08134,37,M,employed,47429,Bachelor,3,0,0,7,574,62440,60,Personal,Yes,1,0.92,0,5,1
CUST08135,47,M,employed,55409,Bachelor,2,1,0,6,590,27863,48,Car Loan,Yes,1,0.68,0,1,1
CUST08136,67,F,unemployed,47233,High School,23,5,0,12,560,55474,24,Personal,No,1,0.7,0,3,1
CUST08137,22,F,self-employed,41720,PhD,13,2,0,12,693,45160,48,Personal,No,1,0.74,0,3,0
CUST08138,56,M,retired,18738,Bachelor,19,3,0,11,561,53917,48,Mortgage,No,1,0.5,1,5,0
CUST08139,39,F,student,69444,Master,2,1,1,11,566,81207,36,Crypto-Backed,Yes,1,0.89,0,4,1
CUST08140,37,F,employed,30533,Bachelor,20,6,2,14,647,31946,12,Business,No,0,0.51,0,6,1
CUST08141,25,F,retired,55918,Diploma,24,3,0,11,636,99536,36,Business,Yes,0,0.61,0,5,0
CUST08142,59,F,student,40471,Master,2,3,0,10,659,39722,12,Crypto-Backed,Yes,1,0.54,0,4,0
CUST08143,38,F,employed,58752,Bachelor,24,4,1,13,707,49032,12,Personal,Yes,1,0.54,0,4,1
CUST08144,27,M,retired,20485,Diploma,19,3,0,11,459,1723,12,Personal,Yes,1,0.92,0,4,0
CUST08145,37,M,employed,30471,Master,11,6,1,8,638,48357,36,Mortgage,Yes,1,0.62,0,8,1
CUST08146,59,F,self-employed,37895,Diploma,9,3,0,9,685,99255,36,Car Loan,Yes,1,0.42,0,9,0
CUST08147,56,M,employed,26248,Bachelor,19,1,0,12,692,91859,24,Mortgage,No,1,0.68,0,1,0
CUST08148,60,F,employed,31949,High School,17,3,2,10,785,78818,60,Car Loan,Yes,1,0.41,0,5,0
CUST08149,65,F,self-employed,59367,Master,11,3,0,10,641,7489,24,Personal,Yes,1,0.45,0,3,0
CUST08150,24,F,employed,48287,Bachelor,23,2,1,12,656,32356,36,Personal,Yes,1,0.64,0,4,0
CUST08151,58,F,self-employed,61715,High School,3,2,0,10,683,40609,48,Business,Yes,0,0.67,1,3,1
CUST08152,45,F,self-employed,40980,High School,18,3,0,9,722,27300,48,Personal,No,1,0.7,0,5,0
CUST08153,25,F,employed,37617,Diploma,18,1,0,13,671,42014,24,Education,No,1,0.93,0,3,0
CUST08154,50,F,employed,20383,Bachelor,16,2,0,10,615,37784,24,Mortgage,No,1,0.47,0,3,0
CUST08155,32,F,self-employed,55715,Diploma,7,2,0,5,608,4753,12,Crypto-Backed,No,1,0.35,0,9,1
CUST08156,24,F,unemployed,37581,PhD,10,1,2,6,633,80666,12,Mortgage,No,1,0.6,0,8,1
CUST08157,44,M,self-employed,42919,Master,4,3,0,7,561,67153,12,Personal,No,1,0.83,0,6,0
CUST08158,49,F,self-employed,31610,Bachelor,4,0,1,11,633,10496,12,Crypto-Backed,No,1,0.51,0,5,0
CUST08159,29,M,self-employed,82687,Diploma,12,1,0,9,625,10801,48,Crypto-Backed,Yes,1,0.72,0,4,0
CUST08160,24,M,employed,41845,Master,3,2,1,11,576,66534,60,Car Loan,Yes,1,0.95,0,9,1
CUST08161,44,F,employed,29275,Master,12,1,0,8,562,89941,36,Mortgage,Yes,1,0.88,1,3,0
CUST08162,34,M,retired,22610,High School,15,7,1,11,611,45676,12,Education,Yes,1,0.61,0,5,0
CUST08163,25,F,unemployed,47924,Bachelor,11,5,0,7,570,75694,24,Education,Yes,1,0.87,0,5,1
CUST08164,38,F,employed,28699,PhD,13,1,0,12,627,59956,36,Mortgage,Yes,0,0.65,0,2,0
CUST08165,62,F,employed,33232,Bachelor,20,2,1,13,648,18787,36,Crypto-Backed,Yes,1,0.83,0,7,0
CUST08166,39,F,employed,17082,Master,20,3,0,14,672,46605,36,Education,No,1,0.78,0,8,0
CUST08167,32,M,self-employed,41006,PhD,8,5,0,6,564,50529,24,Mortgage,Yes,1,0.76,0,7,0
CUST08168,38,M,employed,40844,Diploma,5,4,2,11,746,85927,12,Mortgage,Yes,1,0.96,0,9,1
CUST08169,37,F,self-employed,67868,PhD,24,6,1,12,621,86642,60,Mortgage,Yes,1,0.68,0,6,0
CUST08170,50,M,employed,31961,High School,7,3,1,10,633,61164,24,Business,No,1,0.67,0,6,1
CUST08171,44,M,employed,7042,High School,15,0,1,5,672,4452,12,Crypto-Backed,Yes,0,0.52,0,3,0
CUST08172,31,M,student,36665,Diploma,18,2,0,14,751,8708,60,Personal,No,1,0.43,1,4,1
CUST08173,55,F,employed,59543,Bachelor,1,4,1,12,693,12317,60,Crypto-Backed,Yes,1,0.89,0,7,0
CUST08174,43,M,retired,49157,High School,5,4,1,12,573,3766,24,Education,No,0,0.5,0,5,1
CUST08175,37,M,employed,56294,Diploma,1,0,0,2,596,69359,60,Crypto-Backed,No,1,0.76,0,10,0
CUST08176,21,M,employed,46780,High School,18,6,0,10,602,43219,48,Education,Yes,1,0.59,0,2,1
CUST08177,35,F,employed,33418,Diploma,18,3,0,9,648,28657,48,Education,Yes,1,0.86,0,5,0
CUST08178,52,M,unemployed,23135,Master,12,7,0,8,726,70004,36,Mortgage,No,1,0.84,0,2,0
CUST08179,29,M,unemployed,25259,Bachelor,16,2,0,7,758,78640,24,Mortgage,No,1,0.81,0,5,0
CUST08180,35,F,employed,30968,Master,20,4,0,12,662,15381,12,Personal,No,1,0.38,1,6,1
CUST08181,48,M,employed,49510,High School,7,5,0,14,537,94456,60,Business,Yes,0,0.82,0,6,0
CUST08182,44,F,self-employed,38793,Diploma,8,7,2,7,641,13088,24,Mortgage,No,0,0.57,0,4,1
CUST08183,55,F,employed,13011,High School,22,2,1,9,699,71477,36,Mortgage,Yes,1,0.91,0,3,0
CUST08184,42,F,employed,44802,Diploma,4,4,1,8,682,47842,36,Car Loan,Yes,0,0.71,0,8,0
CUST08185,47,F,employed,58340,Bachelor,7,2,0,11,732,21080,12,Education,Yes,1,0.41,0,7,0
CUST08186,39,F,self-employed,16329,Bachelor,8,4,0,4,686,77102,36,Mortgage,No,1,0.57,0,4,0
CUST08187,65,F,employed,48246,High School,15,2,0,10,649,75225,24,Education,No,1,0.93,0,8,0
CUST08188,32,M,employed,8334,High School,15,2,0,5,616,83176,36,Personal,Yes,0,0.85,0,2,0
CUST08189,40,F,employed,26863,Diploma,11,4,1,10,605,33880,24,Personal,Yes,1,0.66,0,3,0
CUST08190,21,M,employed,20744,Bachelor,24,2,0,9,641,87517,60,Business,Yes,1,0.31,0,2,0
CUST08191,41,M,self-employed,50269,High School,24,4,1,13,627,31986,60,Personal,Yes,0,0.75,0,8,1
CUST08192,69,F,unemployed,64968,Bachelor,10,3,0,8,552,4526,60,Business,No,1,0.84,0,1,0
CUST08193,65,M,employed,55931,High School,17,3,1,8,581,76532,48,Business,No,1,0.34,0,8,1
CUST08194,21,M,employed,55423,Master,12,2,1,9,759,90699,36,Business,Yes,1,0.35,0,4,1
CUST08195,30,M,employed,26028,Diploma,2,3,0,19,715,41929,12,Mortgage,Yes,1,0.54,0,3,0
CUST08196,67,F,unemployed,48743,High School,17,6,1,9,733,23251,36,Business,No,1,0.5,0,4,1
CUST08197,52,M,employed,43592,Bachelor,10,1,0,11,609,5800,12,Car Loan,Yes,1,0.35,0,4,0
CUST08198,59,M,retired,22368,Bachelor,10,3,0,11,717,85674,48,Mortgage,No,1,0.83,0,4,0
CUST08199,42,F,employed,56140,Master,4,2,1,13,535,4212,48,Crypto-Backed,No,0,0.54,0,8,0
CUST08200,38,M,employed,46506,Bachelor,2,2,0,11,610,23580,24,Crypto-Backed,Yes,1,0.48,0,2,0
CUST08201,68,M,employed,36717,Bachelor,24,1,0,10,642,30230,48,Crypto-Backed,Yes,1,0.87,0,5,0
CUST08202,66,M,self-employed,52318,Bachelor,1,3,1,14,744,74712,60,Car Loan,No,1,0.65,0,3,0
CUST08203,52,F,self-employed,42219,Diploma,14,4,1,10,673,68737,24,Car Loan,Yes,0,0.43,0,6,0
CUST08204,47,M,employed,58017,Bachelor,4,3,1,13,659,35037,36,Mortgage,No,1,0.4,0,7,1
CUST08205,48,M,employed,68320,High School,4,6,0,11,628,43961,24,Personal,Yes,1,0.3,0,3,0
CUST08206,38,F,employed,35812,Bachelor,20,2,1,14,490,98843,48,Car Loan,Yes,1,0.47,0,6,1
CUST08207,59,F,employed,35647,Bachelor,15,2,0,10,660,56388,60,Car Loan,No,1,0.53,0,2,0
CUST08208,69,F,employed,32638,Bachelor,16,1,0,11,602,82889,48,Crypto-Backed,No,1,0.83,0,7,0
CUST08209,49,M,employed,40260,Diploma,6,2,0,13,716,78042,36,Business,No,1,0.83,0,6,0
CUST08210,38,F,self-employed,60264,High School,1,4,0,7,539,62644,60,Business,Yes,0,0.54,0,6,1
CUST08211,64,F,employed,24085,Bachelor,13,1,1,8,604,31790,24,Car Loan,No,1,0.85,0,7,0
